image_id,food_name,is_fruit,qc_status,image_path,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93
01666596_018,carrot,0,pass,..\data\raw\raw_images\01666596_018.jpg,836.0,183.5391082763672,6.347832202911377,0.31185945868492126,0.9013476967811584,0.9913380146026611,0.15129251778125763,-1.0,2.5936497915145174e-17,-2.074919833211614e-16,-0.2020869106054306,0.003108210628852248,0.0025814047548919916,-0.011466627940535545,-0.023715613409876823,-0.10906130075454712,0.004140532575547695,-0.010776209644973278,-0.057611312717199326,0.00016989521100185812,0.0014535147929564118,0.0021697322372347116,-0.008242766372859478,-0.03697957098484039,0.0010123408865183592,-0.0006220957147888839,-0.022414572536945343,0.0015438685659319162,-0.00034872861579060555,-0.0015228156698867679,-0.0028191928286105394,-0.015222260728478432,0.0010880969930440187,0.0005139805725775659,-0.010346497409045696,0.0018110887613147497,0.0015318201621994376,-0.0025868467055261135,0.0004239280824549496,-0.008728224784135818,0.0013805264607071877,-0.00047477101907134056,-0.0069436440244317055,0.0009883343009278178,0.0006089062662795186,0.0018510509980842471,-0.0017062097322195768,161.99998474121094,9.822235107421875,56.6287956237793,1.7743186950683594,2.008871078491211,1.3469563722610474,4.633305072784424,0.1379251629114151,1.1247402429580688,0.4376950263977051,1.1741513013839722,0.2306840419769287,0.50920569896698,0.2702028751373291,0.47572919726371765,0.31830987334251404,2.6488821961142346e-16,0.48540544509887695,0.2236194759607315,0.06300928443670273,0.024133745580911636,0.295931875705719,0.4327164590358734,0.16025133430957794,0.03931053355336189,0.03469797223806381,0.037232328206300735,0.2993219494819641,0.34117230772972107,0.3549346625804901,0.11842082440853119,0.04345794767141342,0.06450902670621872,0.01561794150620699,0.042452067136764526,0.3131062090396881,0.26278308033943176,0.32814961671829224,0.2833111584186554,0.09025371074676514,0.3874872028827667,0.9212197661399841,137.75054931640625,158.00762939453125,0.9959215521812439,31.870342254638672,39.089683532714844
01666596_011,apple,1,pass,..\data\raw\raw_images\01666596_011.jpg,1996.5,173.4385986328125,3.8816027641296387,0.8340415358543396,0.9755680561065674,0.5665760040283203,0.11916106939315796,-1.0,6.527710362340999e-17,0.0,-0.8592976927757263,-0.0328950509428978,0.036724794656038284,0.038048192858695984,0.0026551990304142237,-0.008616968989372253,-0.010935444384813309,-0.02025061473250389,-0.014567937701940536,-0.0233407374471426,0.031733494251966476,-0.005162822548300028,-0.007120538968592882,0.009714724496006966,-0.016362564638257027,-0.0017947625601664186,-0.00405524019151926,-0.01657192036509514,0.01362235751003027,-0.0010547729907557368,-0.005825733300298452,0.008103318512439728,-0.005200795829296112,0.00307640852406621,0.0009870314970612526,-0.00698672141879797,0.00538267707452178,0.002078269375488162,-0.004385026637464762,0.006969813257455826,-0.00013735235552303493,-0.000642957747913897,0.00255499011836946,0.0004114407056476921,0.0011817498598247766,-0.002922548446804285,-0.0006418172852136195,149.0,0.7902664542198181,6.410114288330078,5.4846954345703125,1.682676076889038,2.1205642223358154,1.2515710592269897,1.0478712320327759,0.4539218842983246,0.5800663828849792,0.31753653287887573,0.2656570374965668,0.31645458936691284,0.07265318930149078,0.14745745062828064,0.31830987334251404,1.5759830165653488e-16,0.6347296833992004,0.02847457118332386,0.003430508077144623,0.015998324379324913,0.3594808876514435,0.07692532241344452,0.004314538557082415,0.009050324559211731,0.053806062787771225,0.006685132626444101,0.13242501020431519,0.06171341985464096,0.016153739765286446,0.0022174117621034384,0.00425861356779933,0.06744875758886337,0.02885928563773632,0.0022007660008966923,0.3139221966266632,0.03409674018621445,0.024357551708817482,0.011412311345338821,0.0010857635643333197,0.2955542504787445,0.7846007943153381,134.5038604736328,125.70849609375,17.007980346679688,72.8018798828125,39.688629150390625
01666596_013,apple,1,pass,..\data\raw\raw_images\01666596_013.jpg,1920.5,181.2375946044922,4.135624408721924,0.7347297668457031,0.937744140625,0.49462294578552246,0.15729166567325592,-1.0,2.3245125171499764e-16,-1.9924393382282364e-16,-0.8664882183074951,-0.06985770910978317,0.027350053191184998,0.022114861756563187,0.06115683540701866,-0.006011516787111759,-0.03663545101881027,0.0006276373751461506,0.022166498005390167,-0.028967736288905144,0.0329408198595047,0.010788075625896454,-0.019318899139761925,-0.01996431313455105,-0.007153617683798075,0.01719941943883896,0.024869568645954132,0.00436612032353878,0.01249665766954422,-0.0008527869358658791,-0.002935232827439904,-0.02270677499473095,0.014817522838711739,0.012064596638083458,0.002658464014530182,0.0007284487364813685,-8.735548180993646e-05,-0.001764514367096126,0.00031445082277059555,-0.010477615520358086,0.012356535531580448,-0.0001988589356187731,0.0017213684041053057,-0.002455996349453926,0.006599640008062124,0.0013168646255508065,-0.0024923256132751703,150.99998474121094,1.0991708040237427,5.113240718841553,7.478178024291992,2.8988120555877686,2.05670166015625,2.573291540145874,0.5160146355628967,2.15417742729187,0.32682502269744873,0.9402716755867004,0.5400546789169312,0.8455187678337097,0.27757319808006287,0.7322481870651245,0.31830987334251404,1.4844883704875114e-16,0.6439095139503479,0.01932619884610176,0.0031769941560924053,0.022778324782848358,0.3878153860569,0.051501382142305374,0.006436234340071678,0.006232325918972492,0.07737315446138382,0.006091004703193903,0.1012532040476799,0.04153825342655182,0.027218256145715714,0.004268408287316561,0.002751109888777137,0.1005939170718193,0.02554471231997013,0.001207450870424509,0.31344926357269287,0.023910222575068474,0.05073259770870209,0.020720792934298515,0.0022287173196673393,0.3455737233161926,0.8171970844268799,125.82573699951172,133.25137329101562,14.012068748474121,56.174781799316406,51.06911087036133
01475980_003,apple,1,pass,..\data\raw\raw_images\01475980_003.jpeg,4606.0,295.7644958496094,4.357968330383301,0.6616703867912292,0.9100968241691589,0.6569055914878845,0.13209328055381775,1.0,1.6469525984933364e-16,-2.0586908142911195e-16,0.7832752466201782,-0.007651761174201965,-0.04844207689166069,-0.13471567630767822,0.013879537582397461,0.04881701618432999,-0.02231377176940441,0.015011953189969063,0.0456424355506897,-0.015795137733221054,-0.03614538908004761,0.07064232230186462,-0.013512490317225456,0.02639402449131012,-0.01306877750903368,-0.0031757105607539415,0.0038104907143861055,-0.001227440545335412,-0.004547614138573408,0.0029609345365315676,0.010115510784089565,-0.005566910374909639,0.008296879939734936,0.012658168561756611,0.006969711277633905,0.0056021930649876595,0.004395708907395601,-0.00835293997079134,0.0043525490909814835,-0.005330624990165234,0.002868883078917861,-0.005572468973696232,0.01067831739783287,-0.010149620473384857,-0.001030498300679028,-0.0030405193101614714,-0.005832265131175518,256.0,1.1819427013397217,22.023502349853516,21.150402069091797,1.7121403217315674,2.3480677604675293,1.854791283607483,1.2199442386627197,2.102497100830078,1.0718979835510254,1.3505470752716064,0.7497004866600037,2.2286293506622314,0.8072909116744995,0.5351287126541138,0.31830987334251404,0.010581662878394127,0.14180949330329895,0.09782443940639496,0.07984253019094467,0.1289282590150833,0.17402240633964539,0.03754521906375885,0.02130276709794998,0.027818597853183746,0.03213619068264961,0.030492637306451797,0.11824234575033188,0.07151637226343155,0.008469215594232082,0.015749821439385414,0.009287293069064617,0.06791164726018906,0.054281532764434814,0.019965361803770065,0.02624286711215973,0.04778634011745453,0.04755634069442749,0.032547932118177414,0.024266334250569344,-0.11804836243391037,-0.2258293628692627,65.27257537841797,188.1878662109375,47.37202835083008,44.431800842285156,42.63087844848633
01475980_015,carrot,0,pass,..\data\raw\raw_images\01475980_015.jpeg,491.0,111.88224792480469,5.049175262451172,0.49291151762008667,0.8554006814956665,0.9335412979125977,0.1929432898759842,-1.0,-2.9452778179020315e-17,7.068666630615978e-17,-0.41894397139549255,-0.004572219215333462,0.010316596366465092,-0.05340576171875,0.00017021507665049285,-0.09887894243001938,0.00877552293241024,-0.06293325871229172,-0.045779742300510406,0.002161368727684021,-0.002192247426137328,0.001942490111105144,-0.00830063782632351,-0.02778906375169754,-0.002258661203086376,0.0026046878192573786,-0.042886216193437576,-0.004214935470372438,0.0028903926722705364,0.020497824996709824,0.015327095054090023,-0.012403219006955624,-0.0017083537532016635,-0.006941347848623991,-0.007854482159018517,-0.0019509006524458528,-0.0002734092704486102,-0.005789618473500013,0.003991074860095978,-0.0034956983290612698,-0.001633555511943996,0.003480672836303711,0.007486739661544561,8.952953976404388e-06,-0.002768642269074917,-0.013447490520775318,-0.006833115592598915,91.99999237060547,0.9778891801834106,22.6799259185791,1.417313575744629,3.382563352584839,0.6886803507804871,1.0282174348831177,0.5801427364349365,0.490601122379303,0.3713022768497467,0.16154323518276215,0.42425161600112915,0.5273504257202148,0.21155379712581635,0.24906747043132782,0.31830987334251404,7.017469444654866e-17,0.8218664526939392,0.0512753427028656,0.003056911053135991,0.0035299791488796473,1.0070788860321045,0.208692267537117,0.009142669849097729,0.015231105498969555,0.01673739030957222,0.0012033877428621054,0.8736667633056641,0.42409518361091614,0.05089481174945831,0.0016101098153740168,0.038891781121492386,0.03939559683203697,0.007646777201443911,0.00029123289277777076,0.5820889472961426,0.5776700973510742,0.1431688517332077,0.011317257769405842,0.0002877580700442195,0.8211507797241211,0.5682550668716431,69.39962768554688,142.48512268066406,1.516302227973938,17.17194366455078,21.72121238708496
01475980_018,cucumber,0,pass,..\data\raw\raw_images\01475980_018.jpeg,4155.5,306.8944396972656,4.760771751403809,0.5544406771659851,0.8714480400085449,0.7774403691291809,0.14574532210826874,-1.0,8.288321282768265e-17,-8.288321282768265e-17,-0.7067188620567322,-0.04568689689040184,0.04163237661123276,-0.025673381984233856,-0.03850848972797394,-0.10144161432981491,-0.02042115479707718,-0.008961180225014687,-0.031101003289222717,0.054817989468574524,0.022564880549907684,-0.006905269809067249,-0.00238549942150712,-0.019879432395100594,0.022002605721354485,0.06402942538261414,-0.06557293236255646,-0.009134580381214619,-0.006941869854927063,-0.01706366054713726,0.008066128008067608,0.021280892193317413,0.027293100953102112,-0.0070938244462013245,0.002696194453164935,0.009570963680744171,0.009905730374157429,0.02091326378285885,-0.013956072740256786,-0.0024922743905335665,-0.0028258878737688065,-0.0015634434530511498,0.00024242217477876693,0.009577115997672081,0.0036426354199647903,-0.010981814935803413,0.016564007848501205,275.0,0.623681366443634,34.0595588684082,4.623660087585449,11.519902229309082,5.681950569152832,11.729546546936035,4.2090067863464355,1.9194536209106445,4.577369213104248,1.0962556600570679,2.684474468231201,1.294911503791809,1.1383652687072754,0.41587886214256287,0.31830987334251404,0.010219836607575417,0.2486243098974228,0.14283905923366547,0.012635212391614914,0.011405221186578274,0.016716793179512024,0.009661615826189518,0.09678438305854797,0.00994388572871685,0.011006707325577736,0.03138512745499611,0.08336342126131058,0.07136329263448715,0.040094804018735886,0.02255133166909218,0.019422851502895355,0.02416752092540264,0.0503523014485836,0.009575091302394867,0.01896960288286209,0.016535835340619087,0.011683771386742592,0.03075372241437435,0.039744313806295395,-0.10512248426675797,-0.10173337906599045,90.7580337524414,191.68002319335938,56.16991424560547,71.09016418457031,54.89212417602539
01475980_006,orange,1,pass,..\data\raw\raw_images\01475980_006.jpeg,2986.0,213.480224609375,3.906724214553833,0.8233497142791748,0.9758169651031494,0.6437752842903137,0.09735501557588577,-1.0,1.2920554550633392e-17,3.8761663651900176e-17,-0.8041703104972839,-0.002600531093776226,0.015784285962581635,-0.0013684803852811456,0.03171958029270172,-0.04426448792219162,0.0038308140356093645,0.006790430285036564,-0.002784707583487034,-0.009237644262611866,0.0032377929892390966,-0.005061570089310408,0.0030268009286373854,-0.01765277236700058,0.0065156579948961735,0.003175041638314724,-0.004768357612192631,-0.004523630253970623,-0.005156107246875763,0.0046219127252697945,0.00327495438978076,0.0020664718467742205,0.0016752788797020912,0.0005301862256601453,0.0018712636083364487,-0.003826437285169959,0.008144199848175049,0.006575040053576231,-0.0004411508853081614,-0.008074295707046986,0.0051016369834542274,0.0005583689780905843,0.003988903947174549,-0.0034129919949918985,0.0023994615767151117,-0.007441052235662937,5.0871487474069e-05,181.99998474121094,0.9033089280128479,12.432917594909668,2.5919766426086426,3.6442017555236816,0.686823844909668,0.8065061569213867,0.589668333530426,0.4432681202888489,1.4040052890777588,1.1494762897491455,0.2139085829257965,0.21580319106578827,0.1917174756526947,0.2854143977165222,0.31830987334251404,8.160418645988376e-16,0.4743918478488922,0.06171534210443497,0.00706795509904623,0.011417518369853497,0.02911938726902008,0.09304533153772354,0.026354137808084488,0.0018532921094447374,0.018557975068688393,0.008562945760786533,0.22664368152618408,0.03726619482040405,0.05120128393173218,0.012134834192693233,0.017208363860845566,0.0052006980404257774,0.01601264253258705,0.00660925917327404,0.04427214711904526,0.10564743727445602,0.0032289307564496994,0.02549072541296482,0.006746642757207155,0.5512995719909668,0.7417892217636108,211.6488037109375,159.07472229003906,11.373265266418457,62.364768981933594,36.218692779541016
01475980_002,apple,1,pass,..\data\raw\raw_images\01475980_002.jpeg,2771.0,209.8822479248047,3.987102746963501,0.7904874086380005,0.9705779552459717,0.6122851967811584,0.07502634078264236,-1.0,2.7038347158818884e-17,-1.0815338863527554e-16,-0.8220910429954529,-0.023250317201018333,-0.0026590507477521896,-0.031504884362220764,-0.012814278714358807,0.0048448764719069,-0.04811771959066391,-0.035330966114997864,-0.025363318622112274,0.01037647109478712,0.00027955451514571905,-0.01526226382702589,-0.03493668511509895,0.013528487645089626,-0.03515265882015228,0.011538354679942131,0.0012728929286822677,0.01713949628174305,0.005313994362950325,-0.004184226505458355,-0.0015824520960450172,-0.0017481261165812612,-0.019514575600624084,0.006940225604921579,0.007445634808391333,0.014402291737496853,0.00811892468482256,0.0017589298076927662,-0.0034082981292158365,-0.01038080733269453,0.002053783740848303,0.012682506814599037,0.006143030244857073,0.009614207781851292,0.0008209390798583627,-0.004088951740413904,0.0007133568869903684,189.99998474121094,1.5461087226867676,10.90993595123291,2.1793792247772217,7.257240295410156,2.229701280593872,3.0237362384796143,1.1246635913848877,1.0464940071105957,2.0163066387176514,0.9373716115951538,1.4650160074234009,1.0124011039733887,0.4647751450538635,0.19189050793647766,0.31830987334251404,1.452067257989067e-16,0.5062291622161865,0.04862608760595322,0.006959748454391956,0.00842860247939825,0.08063933998346329,0.08950430154800415,0.022778013721108437,0.00818703044205904,0.016790134832262993,0.01177719421684742,0.23322658240795135,0.01855364255607128,0.06151887774467468,0.013411132618784904,0.012297987006604671,0.019280897453427315,0.03274524584412575,0.009517091326415539,0.09019756317138672,0.0959104597568512,0.05054182931780815,0.04399678483605385,0.0039120204746723175,0.36497971415519714,0.7693750858306885,96.29194641113281,153.34182739257812,16.24057960510254,28.169639587402344,47.81214141845703
01475980_012,carrot,0,pass,..\data\raw\raw_images\01475980_012.jpeg,2031.5,203.9238739013672,4.524385929107666,0.6138899326324463,0.9040943384170532,0.821182906627655,0.1416868418455124,-1.0,6.136178646895559e-17,-9.545166637005427e-17,-0.5938745737075806,-0.036344923079013824,0.036005012691020966,-0.03442906588315964,0.14341361820697784,-0.06914021074771881,-0.00023943612177390605,-0.03701865300536156,-0.0811208188533783,-0.04175300523638725,-0.003061167895793915,-0.006411791313439608,-0.04291483759880066,-4.548574452201137e-06,-0.004082123748958111,0.023986004292964935,-0.008278900757431984,-0.010506290011107922,-0.001825752668082714,0.0003315440262667835,-0.0029415751341730356,0.00043636278132908046,0.006607372779399157,-0.008506803773343563,-0.003562707221135497,-0.002885317662730813,-0.006252152845263481,-0.015181373804807663,0.0017090789042413235,0.0020865595433861017,0.003302251920104027,0.0005861761164851487,-0.006838022731244564,0.0003107141819782555,-0.002865685150027275,0.008152583613991737,-0.006888483185321093,176.99998474121094,4.110638618469238,28.684301376342773,13.562996864318848,3.3719868659973145,0.6848524212837219,1.957524299621582,1.5070829391479492,0.19566625356674194,1.6793146133422852,0.33802181482315063,0.5634664297103882,0.5143056511878967,0.45080459117889404,0.7882816195487976,0.31830987334251404,1.2682401973089985e-15,0.5431095957756042,0.10817904025316238,0.07103089243173599,0.06099406257271767,0.24488580226898193,0.21450860798358917,0.046866536140441895,0.09824574738740921,0.12347843497991562,0.04413751885294914,0.02846701815724373,0.11653142422437668,0.08750533312559128,0.0294753760099411,0.061347030103206635,0.09084653854370117,0.10390929877758026,0.02722310833632946,0.08546718955039978,0.06386677175760269,0.026461845263838768,0.06257355958223343,0.018310390412807465,0.892234742641449,0.3320102095603943,88.17727661132812,116.6808090209961,8.985112190246582,42.894073486328125,34.35660934448242
01475980_016,cucumber,0,pass,..\data\raw\raw_images\01475980_016.jpeg,2413.5,248.8355712890625,5.065108776092529,0.48981520533561707,0.8138594031333923,0.812346339225769,0.15866714715957642,-1.0,1.2859949343257347e-16,-5.1439798034773877e-17,-0.6179167628288269,0.07584722340106964,0.05459592118859291,-0.12242322415113449,-0.0032931738533079624,-0.03574727103114128,0.041411660611629486,0.02434585615992546,-0.1403539478778839,0.006565805524587631,-0.036101747304201126,0.04977329075336456,-0.026058120653033257,0.011418991722166538,-0.009829354472458363,-0.033977970480918884,0.028293916955590248,0.038110144436359406,-0.05121565982699394,-0.03579704090952873,0.012305551208555698,0.00902307778596878,-0.011751857586205006,-0.011539345607161522,0.00013529378338716924,0.014266028068959713,-0.011324871331453323,0.01938367635011673,-0.005438658408820629,-0.012887048535048962,-0.006887840107083321,0.013575206510722637,-0.014620695263147354,0.0009470704826526344,-0.0018483230378478765,0.006551835220307112,0.009744144044816494,206.99998474121094,5.84754753112793,33.41571807861328,9.109030723571777,10.289142608642578,5.026483058929443,2.675462007522583,7.256575584411621,2.088928461074829,1.0136581659317017,1.0845104455947876,0.9742218255996704,1.2461532354354858,1.6935756206512451,1.577919363975525,0.31830987334251404,5.511573573740033e-17,0.4644518196582794,0.1253807693719864,0.036473650485277176,0.03586602956056595,0.09226640313863754,0.23284363746643066,0.02902974747121334,0.0935133621096611,0.08351410925388336,0.024864554405212402,0.06400439888238907,0.07585006207227707,0.04876255616545677,0.02771414816379547,0.06726869940757751,0.07462072372436523,0.04153236374258995,0.025423619896173477,0.0023201219737529755,0.07983634620904922,0.03428933024406433,0.07538404315710068,0.024648815393447876,0.053815193474292755,0.3431527614593506,95.61357879638672,174.35821533203125,41.661380767822266,68.15582275390625,54.588565826416016
01475980_010,orange,1,pass,..\data\raw\raw_images\01475980_010.jpeg,448.0,135.05381774902344,6.380692958831787,0.3086555600166321,0.702194333076477,0.9619671702384949,0.1588945984840393,-1.0,4.145165831264507e-17,5.5268879956008396e-17,-0.22612977027893066,0.02586723119020462,0.010834033600986004,0.051483552902936935,-0.10860733687877655,-0.0982668399810791,-0.014501504600048065,-0.002936938079074025,-0.08393344283103943,0.007674305234104395,0.0002542113361414522,-0.013079199008643627,-0.0066525437869131565,-0.023574719205498695,-0.007024276535958052,-0.0068585979752242565,-0.011378622613847256,0.004743651021271944,-0.0015811346238479018,-0.0063811070285737514,0.0017249498050659895,-0.013471257872879505,-0.008961731567978859,-0.018059009686112404,-0.006493534427136183,0.0023809410631656647,-0.0036625447683036327,-0.0037817752454429865,-0.0004598127561621368,-0.004386799409985542,-0.005756658501923084,-4.144871491007507e-05,-0.002544759539887309,0.0020660797599703074,0.0004989319131709635,0.005783926695585251,0.0007481845677830279,116.0,22.920000076293945,33.97917175292969,3.7791688442230225,2.165001630783081,2.9155426025390625,1.6560169458389282,0.3320468068122864,1.168392539024353,0.6494346857070923,0.9743736386299133,0.31054601073265076,0.4983147382736206,0.44227612018585205,0.1366828829050064,0.31830987334251404,1.4758593546862562e-16,0.7404117584228516,0.09535868465900421,0.07627411186695099,0.030850335955619812,0.7748672366142273,0.3134552836418152,0.03705554082989693,0.2574879825115204,0.08138205111026764,0.021493200212717056,0.6132702827453613,0.4880995750427246,0.14592692255973816,0.017972931265830994,0.36086541414260864,0.05394595116376877,0.08429872989654541,0.012324124574661255,0.4459226727485657,0.5363625288009644,0.2637326419353485,0.08300238847732544,0.00950174406170845,-0.6767747402191162,-0.7358982563018799,96.5621337890625,238.475341796875,0.5939141511917114,4.697725296020508,8.314626693725586
01475980_019,cucumber,0,pass,..\data\raw\raw_images\01475980_019.jpeg,3058.5,275.7228698730469,4.985612869262695,0.5055601000785828,0.8828113675117493,0.8600999116897583,0.13075730204582214,-1.0,4.335203959553665e-17,-8.67040791910733e-17,-0.58176189661026,0.046261899173259735,0.08709666132926941,0.06902916729450226,0.09229062497615814,0.027232354506850243,0.054949481040239334,-0.019649894908070564,-0.0773208811879158,-0.00931610632687807,0.08879382908344269,-0.0026377923786640167,0.03974948450922966,0.016927551478147507,0.03386002406477928,-0.014418237842619419,0.022979749366641045,-0.030223272740840912,0.02741849422454834,-0.02193286456167698,0.0002215193526353687,-0.005382525734603405,-0.0017218212597072124,-0.012634826824069023,0.013658695854246616,-0.012103901244699955,-0.01481862273067236,-0.01968545839190483,-0.002038148231804371,0.0029808131512254477,-0.010130723007023335,-0.007220690604299307,0.009568911045789719,0.0031192838214337826,-0.013807602226734161,-0.00460194144397974,0.011262401007115841,243.00003051757812,7.420706272125244,36.44053268432617,17.69795036315918,9.073790550231934,12.304615020751953,2.6755895614624023,3.505814790725708,2.9811384677886963,3.07090163230896,1.717045783996582,1.0598286390304565,1.3094019889831543,0.7642673254013062,0.912801206111908,0.31830987334251404,0.015069708228111267,0.36668723821640015,0.14507314562797546,0.06126006692647934,0.0680440217256546,0.07027260959148407,0.14671315252780914,0.015999380499124527,0.03913899138569832,0.00828677136451006,0.10000790655612946,0.06097695231437683,0.009455985389649868,0.0427098385989666,0.044284697622060776,0.046826742589473724,0.008297231048345566,0.06162695586681366,0.07003368437290192,0.029419174417853355,0.09166684746742249,0.06375207006931305,0.07908771932125092,0.0687185525894165,0.517107367515564,0.8294230103492737,155.42910766601562,143.66835021972656,6.123232841491699,58.82499313354492,34.24693298339844
01475980_008,orange,1,pass,..\data\raw\raw_images\01475980_008.jpeg,2302.0,194.65179443359375,4.0570068359375,0.7634811401367188,0.9459626078605652,0.5895848870277405,0.11806784570217133,-1.0,-0.0,4.474806238917504e-17,-0.8322203755378723,-0.06760269403457642,-0.04127425327897072,-0.0159289613366127,0.031439460813999176,0.011958620510995388,0.02648795396089554,0.0047684358432888985,-0.0009472758392803371,-0.04445267841219902,-0.03803083673119545,0.00977617409080267,0.002980251098051667,0.005064781755208969,0.030409855768084526,0.0037186804693192244,0.006074707955121994,-0.012987807393074036,-0.02582509070634842,-0.005370378028601408,-0.000426941376645118,-0.005720234476029873,0.009060573764145374,-0.005353183951228857,0.005948430858552456,-0.001368040801025927,-0.008773372508585453,0.0021804135758429766,0.002557616215199232,-0.014112373813986778,-0.006597795523703098,0.00022333617380354553,0.0021439820993691683,-0.0013318473938852549,0.004321231972426176,0.0016131778247654438,1.8867400285671465e-05,163.99998474121094,0.8489363789558411,7.474233627319336,7.628855228424072,2.737696886062622,3.724885940551758,2.3364007472991943,2.124723434448242,0.8680022954940796,0.48208922147750854,1.3955894708633423,0.4871600270271301,0.8161123394966125,0.5445783138275146,0.3388102650642395,0.31830987334251404,4.856606869287972e-16,0.5816070437431335,0.03398091718554497,0.002908754860982299,0.025439590215682983,0.23315846920013428,0.07477160543203354,0.008680982515215874,0.0056907101534307,0.0763133317232132,0.013293826952576637,0.1998087614774704,0.02518407069146633,0.029041757807135582,0.004088385961949825,0.003969015087932348,0.07520835101604462,0.04863964021205902,0.005603407509624958,0.2277243733406067,0.06851491332054138,0.03929619863629341,0.018923617899417877,0.0014577216934412718,0.5787344574928284,0.7839078903198242,221.98448181152344,144.1517791748047,6.525020599365234,45.400238037109375,38.39719009399414
01475980_004,apple,1,pass,..\data\raw\raw_images\01475980_004.jpeg,3131.0,242.93606567382812,4.341606616973877,0.6666669249534607,0.9233264327049255,0.5614283680915833,0.147551491856575,-1.0,-0.0,-5.3105448620880056e-17,-0.8905490040779114,-0.02506665512919426,0.09879809617996216,0.07300090789794922,-0.0011621098965406418,-0.07537268847227097,-0.0004236517706885934,-0.04842163622379303,-0.02216942235827446,0.0019067307002842426,0.016810795292258263,-0.05342727527022362,-0.010128889232873917,-0.005347211379557848,-0.022748716175556183,0.0394572913646698,-0.018294764682650566,0.010668477043509483,0.004930553957819939,0.022580461576581,0.0065252697095274925,0.003519256366416812,0.015975268557667732,-0.00017371008289046586,0.007903586141765118,-0.005043526645749807,0.007960543036460876,-0.02529345452785492,-0.0007959060021676123,-0.010690615512430668,0.002883740235120058,0.0006911376840434968,0.007699817419052124,0.007534005679190159,-0.010146043263375759,0.006335122045129538,-0.007020295597612858,203.99998474121094,0.7364629507064819,11.992653846740723,12.551360130310059,7.70599889755249,3.13413405418396,2.641374349594116,2.675990581512451,0.6922582387924194,1.8042489290237427,1.3986623287200928,1.3377948999404907,0.829402506351471,1.112155795097351,0.5133345723152161,0.31830987334251404,2.9726719222074197e-16,0.43377360701560974,0.05336480587720871,0.0070830583572387695,0.05760274827480316,0.009177390486001968,0.08225596696138382,0.03554963693022728,0.0045194984413683414,0.10272654891014099,0.010114189237356186,0.16414505243301392,0.026118986308574677,0.08000712841749191,0.008873400278389454,0.015885883942246437,0.006370574701577425,0.018515674397349358,0.015926336869597435,0.002250298159196973,0.07286178320646286,0.049798399209976196,0.02676740474998951,0.0011090678162872791,0.005946813616901636,0.08373985439538956,75.4814453125,171.76654052734375,63.77003479003906,47.59307861328125,54.5788459777832
01475980_020,cucumber,0,pass,..\data\raw\raw_images\01475980_020.jpeg,2740.0,203.19595336914062,3.881859064102173,0.8339313268661499,0.9838420152664185,0.4954129159450531,0.09526239335536957,-1.0,-4.2811778158976214e-17,5.708237087863495e-17,-0.9071851968765259,0.052102040499448776,-0.018279045820236206,0.0021805097348988056,-0.04376581311225891,0.011267290450632572,-0.0091707156971097,-0.0021548704244196415,-0.04234008491039276,0.035283736884593964,-0.009754571132361889,-0.008080080151557922,-0.009758195839822292,0.0150267593562603,0.0005555748357437551,-0.002596649108454585,0.007287581916898489,0.013030610047280788,-0.0056602563709020615,-0.0007726987823843956,0.009811794385313988,0.0008482736302539706,-0.0013377979630604386,0.0023680932354182005,0.004676135256886482,-0.003260796656832099,0.002093829680234194,0.00941131915897131,0.004533359315246344,-0.004587720613926649,0.0024900748394429684,-0.0012411412317305803,0.0014783110236749053,-0.004072817973792553,0.005826218519359827,-0.0007176552899181843,-0.0020639782305806875,180.0,0.568446695804596,5.0029520988464355,7.059066295623779,3.350571393966675,2.7435824871063232,0.21110554039478302,0.3603467047214508,1.03914213180542,0.9216294288635254,0.13876795768737793,0.24745024740695953,0.5237037539482117,0.35479286313056946,0.41190794110298157,0.31830987334251404,1.7151532032469701e-15,0.5202859044075012,0.02729078382253647,0.0007113334722816944,0.024646654725074768,0.09330710023641586,0.05324936658143997,0.01074407622218132,0.0008573089726269245,0.06054292246699333,0.014855636283755302,0.2586089074611664,0.0023559785913676023,0.034457553178071976,0.001975549850612879,0.0016724859597161412,0.02787165530025959,0.048286210745573044,0.001438387669622898,0.11100762337446213,0.062063924968242645,0.03595397621393204,0.007281320169568062,0.002942063147202134,0.4622563123703003,0.8704825043678284,163.0911407470703,124.50052642822266,4.878199577331543,34.72616958618164,25.908620834350586
